split,contract_title,paragraph_index,category,present,answer_count,answer_starts_raw,answer_texts
train,RevolutionMedicinesInc_20200117_S-1_EX-10.1_11948417_EX-10.1_Development Agreement,0,Anti-Assignment,1,7,"[76004, 243170, 243853, 245034, 245963, 246583, 247041]","[""Sanofi shall have the right to grant sublicenses (through multiple tiers) under the rights granted to it under Section 3.1 to one or more Third Parties (i) outside of the United States, and (ii) in the United States; provided that for purposes of subsection (ii), Sanofi shall not sublicense substantially all of the rights granted to it under Section 3.1 in the United States to Third Parties without RevMed's prior written consent, such consent not to be unreasonably withheld, delayed or conditioned."", ""Neither Party may assign this Agreement or any of its rights or obligations hereunder, except as expressly permitted hereunder, or delegate any of its obligations under this Agreement, whether by operation of law or otherwise, in whole or in part, without the consent of the other Party, except as follows:\n\n(i) Sanofi may, without consent of RevMed, assign this Agreement or its rights and obligations hereunder in whole or in part to any Affiliate of Sanofi, and RevMed may, with the consent of Sanofi (not to be unreasonably withheld, delayed or conditioned), assign this Agreement or its rights and obligations hereunder in whole or in part to any Affiliate of RevMed;"", ""Either Party may, without consent of the other Party, assign this Agreement in whole to (i) in the case of RevMed, its successor in interest or assignee or purchaser, as applicable, in the case of a Change of Control or (ii) in the case of Sanofi, its successor in interest or assignee or purchaser, as applicable, in connection with the sale of all or substantially all of its assets to which this Agreement relates, or in connection with a merger, acquisition or similar transaction."", ""In the case of RevMed, the intellectual property owned or controlled by any such Acquiror or its Acquiror Family prior to the applicable Change of Control or other similar transaction immediately prior to such acquisition (other than as a result of a license from the acquired Party) or is thereafter developed outside the scope of this Agreement in accordance with this Agreement shall be excluded from the RevMed Licensed Technology, in each case only for so long as the remainder of the conditions of this Section 15.2 are met, and the Acquiror Family shall be excluded from \""Affiliate\"" solely for purposes of the applicable components of the intellectual property definitions set forth herein, in all such cases if and only if: (A) the acquired Party remains a wholly-owned subsidiary of the Acquiror; (B) all intellectual property of the Acquired Party Family and"", ""all research and development assets and operations of the Acquired Party Family, in each case relating to SHP2 Inhibitors and Products, remain with the Acquired Party Family and are not licensed or otherwise transferred to the Acquiror Party Family for any purpose; (C) the scientific and Development activities with respect to SHP2 Inhibitors and Products of the Acquired Party Family and Competing Products of the Acquiror Family (if any) are maintained separate and distinct, and (D) there is no exchange of Know-How relating to SHP2 Inhibitors and Products between the Acquired Party Family and the Acquiror Family. Any attempted assignment not in accordance with this Section 15.2 shall be null and void and of no legal effect."", ""Any attempted assignment not in accordance with this Section 15.2 shall be null and void and of no legal effect."", ""Except as part of a transaction permitted under this Section 15.2, in no event shall RevMed assign or transfer, or agree to assign or transfer to any Third Party, any or all of the RevMed Licensed Patents without the consent of Sanofi, not be unreasonably withheld or conditioned.""]"
train,RevolutionMedicinesInc_20200117_S-1_EX-10.1_11948417_EX-10.1_Development Agreement,0,Audit Rights,1,4,"[127186, 127449, 152857, 154947]","[""In addition, Sanofi shall have the right to conduct customary reviews and audits of RevMed and its Affiliates and subcontractors (provided that, with respect to Permitted Contractors or Researchers that"", ""RevMed entered into a written agreements with prior to the Effective Date, such right of Sanofi shall be to the extent RevMed has the right to permit Sanofi to do so under such written agreements, and provided further, that RevMed shall use Commercially Reasonable Efforts to secure such right for Sanofi where one does not exist)."", ""Upon reasonable prior notice of the other Party, but in any event at least [***] prior notice, each Party shall and shall cause its Affiliates and its and their Sublicensees to permit an independent auditor of international prominence, selected by the auditing Party and reasonably acceptable to the audited Party, to audit the books and records maintained pursuant to Section 9.8 for the sole purpose of verifying for the auditing Party the accuracy of the financial reports furnished by the audited Party pursuant to this Agreement or of any payments made, or required to be made, by or to the audited Party pursuant to this Agreement or any Ancillary Agreement. Such audit shall not occur more than [***] in a given Calendar Year, unless for cause, and shall not concern books and records relating to a period more than [***] preceding the current Calendar Year."", ""The auditing Party shall bear the full cost of such audit unless such audit reveals an underpayment by the audited Party that resulted from a discrepancy in the financial report provided by the audited Party for the audited period, which underpayment was more than [***] percent of the amount set forth in such report, in which case the audited Party shall reimburse the auditing Party for the costs for such audit.""]"
train,RevolutionMedicinesInc_20200117_S-1_EX-10.1_11948417_EX-10.1_Development Agreement,0,Cap On Liability,1,1,[239279],"[""NEITHER PARTY SHALL BE LIABLE TO THE OTHER FOR ANY SPECIAL, CONSEQUENTIAL, INCIDENTAL, PUNITIVE, OR INDIRECT DAMAGES OR LOST PROFITS ARISING FROM OR RELATING TO ANY BREACH OF THIS AGREEMENT, REGARDLESS OF ANY NOTICE OF THE POSSIBILITY OF SUCH DAMAGES.""]"
train,RevolutionMedicinesInc_20200117_S-1_EX-10.1_11948417_EX-10.1_Development Agreement,0,Change Of Control,1,3,"[185903, 186190, 195850]","[""RevMed will notify Sanofi in writing as soon as possible after RevMed announces publicly any information regarding any proposed Change of Control of RevMed (or if the Change of Control will not be publicly announced, then no later than [***] after the signing of the Change of Control)."", ""Sanofi will have the option to either (A) terminate this Agreement in its entirety upon written notice to RevMed provided to RevMed within [***] of the effective date of such Change of Control; or (B) [***]."", ""RevMed shall pay Sanofi such royalties until the earlier of (x) expiration of the Post-Termination Royalty Term therefor and (y) a Change of Control of Sanofi.""]"
train,RevolutionMedicinesInc_20200117_S-1_EX-10.1_11948417_EX-10.1_Development Agreement,0,Competitive Restriction Exception,0,0,[],[]
train,RevolutionMedicinesInc_20200117_S-1_EX-10.1_11948417_EX-10.1_Development Agreement,0,Covenant Not To Sue,0,0,[],[]
train,RevolutionMedicinesInc_20200117_S-1_EX-10.1_11948417_EX-10.1_Development Agreement,0,Document Name,1,1,[334],"[""COLLABORATIVE RESEARCH, DEVELOPMENT AND COMMERCIALIZATION AGREEMENT""]"
train,RevolutionMedicinesInc_20200117_S-1_EX-10.1_11948417_EX-10.1_Development Agreement,0,Effective Date,1,1,[443],"[""June 8, 2018""]"
train,RevolutionMedicinesInc_20200117_S-1_EX-10.1_11948417_EX-10.1_Development Agreement,0,Exclusivity,1,3,"[72888, 73421, 80407]","[""Subject to the terms and conditions of this Agreement, RevMed hereby grants to Sanofi an exclusive (even as to RevMed and its Affiliates), royalty-bearing license (which shall be sub-licensable solely as provided in Section 3.4) under the RevMed Licensed Technology, to Research, Develop, Manufacture, use, sell, offer for sale, import and otherwise Commercialize and exploit Products (including, for clarity, any Companion Diagnostics with respect to such Products) in the Field in the Licensed Territory."", ""Subject to the terms and conditions of this Agreement, RevMed hereby grants to Sanofi an exclusive option, under the Patent Rights and Know-How claiming or embodied in the [***]."", ""If Sanofi provides a Notice of Interest to RevMed within [***], then (i) RevMed shall, upon request of Sanofi, provide Sanofi with reasonable access to all other then-existing Know-How in RevMed's Control that exists in either paper or electronic form and pertains to the relevant SHP1-SHP2 Dual Inhibitor and (ii) the Parties shall negotiate exclusively in good faith and on a commercially reasonable basis the terms of a definitive agreement under which Sanofi would be granted SHP1-SHP2 Dual Inhibitor License Rights for [***] after RevMed receives such Notice of Interest (such period, the \""SHP1-SHP2 Dual Inhibitor Licensing Negotiation Period""]"
train,RevolutionMedicinesInc_20200117_S-1_EX-10.1_11948417_EX-10.1_Development Agreement,0,Expiration Date,1,1,[184997],"[""The term of this Agreement shall commence upon the Effective Date and, unless earlier terminated pursuant to this Article XII, shall continue in full force and effect until the expiration of Sanofi's payment obligations under Article IX or the Profit/Loss Share Agreement, whichever is later (the \""Term\"").""]"
train,RevolutionMedicinesInc_20200117_S-1_EX-10.1_11948417_EX-10.1_Development Agreement,0,Governing Law,1,2,"[249861, 265514]","[""This Agreement shall be governed by and construed in accordance with the laws of the State of New York without reference to any rules of conflict of laws."", ""This Letter shall be governed by and construed in accordance with the laws of the State of New York without reference to any rules of conflict of laws.""]"
train,RevolutionMedicinesInc_20200117_S-1_EX-10.1_11948417_EX-10.1_Development Agreement,0,Insurance,1,2,"[239889, 240339]","[""Each Party shall procure and maintain insurance, including product liability insurance, with respect to its activities hereunder and under the Ancillary Agreements and which is consistent with normal business practices of companies similarly situated at all times during which any SHP2 Inhibitors or Product is being clinically tested in human subjects or commercially distributed or sold."", ""Each Party shall provide the other Party with evidence of such insurance upon request and, in the case of RevMed, shall provide Sanofi with written notice at least [***] prior to the cancellation, non-renewal or material changes in such insurance.""]"
